i,latencyope,time
5990,135.074006,1.177742
5991,135.772003,1.177882
5992,134.305999,1.178020
5993,136.051996,1.178161
5994,139.263997,1.178304
5995,136.539995,1.178446
5996,136.470000,1.178586
5997,135.912007,1.178727
5998,138.914998,1.178870
5999,139.263997,1.179014
6000,141.987999,1.179174
6001,136.610004,1.179319
6002,140.171993,1.179465
6003,135.982002,1.179605
6004,136.331000,1.179745
6005,135.631999,1.179886
6006,135.773007,1.180026
6007,136.679999,1.180167
6008,139.754004,1.180311
6009,139.404001,1.180456
6010,153.861998,1.180614
6011,135.841998,1.180754
6012,138.356001,1.180897
6013,136.471004,1.181038
6014,134.375994,1.181177
6015,138.217001,1.181319
6016,136.960007,1.181460
6017,134.934002,1.181600
6018,136.051007,1.181741
6019,136.750998,1.181881
6020,134.585003,1.182020
6021,137.519004,1.182162
6022,138.147007,1.182304
6023,133.608002,1.182443
6024,138.774994,1.182586
6025,135.701994,1.182726
6026,135.843002,1.182866
6027,133.676993,1.183005
6028,138.357005,1.183148
6029,141.918004,1.183294
6030,136.959003,1.183436
6031,137.866999,1.183578
6032,132.978006,1.183715
6033,135.631999,1.183855
6034,136.261995,1.183996
6035,135.144001,1.184135
6036,136.471004,1.184276
6037,134.375994,1.184416
6038,159.657997,1.184581
6039,141.918994,1.184727
6040,136.471004,1.184868
6041,134.585003,1.185008
6042,287.678005,1.185300
6043,153.023997,1.185459
6044,141.569006,1.185605
6045,133.676993,1.185743
6046,138.147007,1.185886
6047,136.122006,1.186027
6048,136.539995,1.186167
6049,136.749994,1.186308
6050,136.331000,1.186450
6051,136.261995,1.186590
6052,137.936993,1.186732
6053,139.614000,1.186876
6054,135.562994,1.187016
6055,136.960007,1.187157
6056,139.754004,1.187301
6057,134.585003,1.187440
6058,134.795002,1.187579
6059,136.400995,1.187721
6060,136.889998,1.187862
6061,138.635995,1.188005
6062,136.261006,1.188146
6063,137.377996,1.188287
6064,137.379000,1.188428
6065,153.790999,1.188586
6066,141.569006,1.188732
6067,135.492999,1.188873
6068,138.286006,1.189016
6069,137.936993,1.189158
6070,139.334996,1.189301
6071,135.982002,1.189441
6072,135.562004,1.189581
6073,137.518000,1.189723
6074,136.679999,1.189864
6075,134.795002,1.190003
6076,133.677997,1.190142
6077,139.822994,1.190286
6078,138.357005,1.190428
6079,135.423004,1.190568
6080,134.375994,1.190706
6081,139.683994,1.190849
6082,136.051996,1.190990
6083,138.566000,1.191133
6084,142.407996,1.191281
6085,137.658004,1.191423
6086,134.305999,1.191562
6087,134.934002,1.191702
6088,137.238996,1.191843
6089,134.444999,1.191982
6090,137.099007,1.192123
6091,136.959003,1.192265
6092,135.003997,1.192404
6093,153.721005,1.192562
6094,134.864007,1.192701
6095,135.773007,1.192842
6096,137.379000,1.192982
6097,134.585003,1.193122
6098,137.519004,1.193264
6099,137.797993,1.193406
6100,137.238996,1.193548
6101,136.610004,1.193692
6102,132.419998,1.193829
6103,137.448005,1.193970
6104,136.470000,1.194111
6105,136.471004,1.194252
6106,143.176003,1.194441
6107,136.470000,1.194582
6108,136.051996,1.194723
6109,138.007003,1.194865
6110,139.055002,1.195009
6111,136.331000,1.195150
6112,141.359997,1.195296
6113,136.051996,1.195436
6114,133.955997,1.195575
6115,137.448005,1.195717
6116,134.096001,1.195856
6117,136.749994,1.195996
6118,135.912007,1.196138
6119,138.357005,1.196281
6120,134.934002,1.196421
6121,149.810003,1.196576
6122,138.217001,1.196719
6123,149.950996,1.196873
6124,134.305999,1.197013
6125,138.635995,1.197156
6126,138.496005,1.197299
6127,137.727999,1.197441
6128,137.030001,1.197582
6129,133.466994,1.197720
6130,137.936993,1.197862
6131,135.074006,1.198001
6132,135.772003,1.198141
6133,133.537993,1.198280
6134,135.492999,1.198420
6135,137.658004,1.198562
6136,135.284005,1.198702
6137,137.448995,1.198843
6138,132.071000,1.198980
6139,136.331000,1.199121
6140,139.195006,1.199265
6141,138.425996,1.199408
6142,132.907997,1.199545
6143,137.936993,1.199688
6144,137.448995,1.199830
6145,135.074006,1.199969
6146,132.699002,1.200106
6147,136.192000,1.200247
6148,135.841998,1.200387
6149,147.505998,1.200539
6150,139.544005,1.200683
6151,132.909001,1.200821
6152,137.448995,1.200963
6153,136.960007,1.201104
6154,191.995001,1.201300
6155,134.864007,1.201442
6156,136.540999,1.201582
6157,138.076997,1.201725
6158,137.028997,1.201866
6159,138.914998,1.202010
6160,135.352995,1.202148
6161,137.797004,1.202291
6162,139.124997,1.202434
6163,136.540999,1.202575
6164,135.284005,1.202715
6165,137.377996,1.202857
6166,136.400995,1.202998
6167,135.982002,1.203137
6168,136.051996,1.203278
6169,136.610004,1.203419
6170,135.352995,1.203559
6171,135.562994,1.203698
6172,135.772003,1.203838
6173,133.747002,1.203977
6174,136.679999,1.204118
6175,136.190996,1.204259
6176,136.749994,1.204400
6177,155.956994,1.204560
6178,137.797993,1.204703
6179,137.868003,1.204844
6180,136.400995,1.204984
6181,136.749994,1.205125
6182,135.633003,1.205266
6183,137.238996,1.205408
6184,137.797004,1.205550
6185,135.773007,1.205690
6186,134.654998,1.205829
6187,135.352995,1.205970
6188,135.772003,1.206109
6189,138.007003,1.206251
6190,139.614000,1.206395
6191,134.795002,1.206535
6192,136.471004,1.206676
6193,135.003997,1.206816
6194,139.893004,1.206960
6195,135.492999,1.207100
6196,194.230000,1.207299
6197,138.914998,1.207444
6198,188.712002,1.207637
6199,139.683994,1.207781
6200,139.334006,1.207926
6201,142.826000,1.208076
6202,135.633003,1.208216
6203,135.982002,1.208357
6204,137.030001,1.208498
6205,135.352995,1.208652
6206,129.766006,1.208786
6207,130.743007,1.208921
6208,129.206994,1.209055
6209,130.254994,1.209189
6210,133.676993,1.209327
6211,132.628993,1.209463
6212,131.512003,1.209599
6213,130.044995,1.209733
6214,130.743996,1.209868
6215,130.325003,1.210003
6216,131.092995,1.210138
6217,128.928004,1.210270
6218,134.514994,1.210409
6219,130.813001,1.210544
6220,129.207998,1.210677
6221,132.071000,1.210813
6222,127.252002,1.210945
6223,131.232999,1.211080
6224,131.722001,1.211215
6225,129.766006,1.211348
6226,129.695996,1.211482
6227,129.905995,1.211616
6228,131.652007,1.211751
6229,131.512003,1.211887
6230,127.392006,1.212019
6231,130.743996,1.212153
6232,129.627006,1.212287
6233,136.122006,1.212427
6234,152.534994,1.212585
6235,134.096001,1.212723
6236,137.658993,1.212865
6237,135.562994,1.213005
6238,135.492999,1.213144
6239,132.071000,1.213280
6240,135.074006,1.213419
6241,135.353999,1.213559
6242,132.699002,1.213697
6243,136.539995,1.213838
6244,135.213995,1.213978
6245,136.820003,1.214119
6246,136.471004,1.214260
6247,137.238996,1.214401
6248,135.772003,1.214541
6249,137.936993,1.214683
6250,137.309005,1.214825
6251,139.195006,1.214969
6252,133.049005,1.215107
6253,138.007003,1.215250
6254,134.864007,1.215389
6255,137.448995,1.215530
6256,136.889998,1.215671
6257,133.606998,1.215809
6258,138.007003,1.215951
6259,135.701994,1.216091
6260,137.377996,1.216233
6261,135.912007,1.216374
6262,153.443005,1.216532
6263,141.430006,1.216678
6264,137.518000,1.216820
6265,137.727999,1.216962
6266,135.352995,1.217102
6267,135.772003,1.217242
6268,140.382006,1.217387
6269,134.934002,1.217527
6270,142.895995,1.217715
6271,137.448995,1.217858
6272,136.959003,1.218001
6273,137.169001,1.218143
6274,134.026006,1.218280
6275,137.379000,1.218422
6276,137.238996,1.218564
6277,138.076997,1.218707
6278,138.706004,1.218850
6279,134.654998,1.218989
6280,142.895995,1.219137
6281,140.171993,1.219281
6282,137.658004,1.219424
6283,130.884000,1.219559
6284,136.749994,1.219700
6285,137.169001,1.219842
6286,136.540999,1.219982
6287,138.147007,1.220125
6288,136.192000,1.220265
6289,134.515998,1.220404
6290,149.811007,1.220558
6291,136.190996,1.220699
6292,135.562994,1.220839
6293,135.074006,1.220978
6294,135.980998,1.221119
6295,138.425996,1.221262
6296,135.702998,1.221402
6297,134.305999,1.221541
6298,137.169001,1.221682
6299,138.427000,1.221827
6300,136.960007,1.221968
6301,133.188994,1.222109
6302,137.379000,1.222250
6303,140.521006,1.222396
6304,135.003997,1.222535
6305,132.699002,1.222672
6306,135.352995,1.222813
6307,138.076997,1.222956
6308,137.238996,1.223097
6309,139.473996,1.223242
6310,136.820003,1.223384
6311,134.864997,1.223523
6312,136.261006,1.223663
6313,136.192000,1.223804
6314,133.606998,1.223942
6315,135.562994,1.224081
6316,135.003997,1.224221
6317,136.889998,1.224363
6318,154.280002,1.224522
6319,139.614000,1.224667
6320,136.540999,1.224807
6321,135.562994,1.224948
6322,137.866999,1.225089
6323,132.978006,1.225227
6324,141.359997,1.225373
6325,139.055002,1.225516
6326,134.514994,1.225655
6327,134.585003,1.225794
6328,134.585003,1.225933
6329,136.471004,1.226074
6330,135.353999,1.226214
6331,137.936993,1.226356
6332,136.400995,1.226497
6333,134.444999,1.226636
6334,136.820003,1.226777
6335,136.122006,1.226918
6336,132.210000,1.227055
6337,133.117996,1.227192
6338,135.702998,1.227332
6339,136.749994,1.227473
6340,136.261006,1.227614
6341,133.955997,1.227752
6342,135.283000,1.227892
6343,134.795002,1.228031
6344,136.960007,1.228172
6345,133.049005,1.228308
6346,138.845993,1.228451
6347,160.287003,1.228616
6348,136.749994,1.228758
6349,134.864997,1.228898
6350,135.562004,1.229038
6351,136.749994,1.229179
6352,139.405005,1.229321
6353,137.099007,1.229462
6354,137.238996,1.229605
6355,136.820003,1.229746
6356,137.238996,1.229887
6357,136.051996,1.230028
6358,133.537003,1.230166
6359,139.822994,1.230311
6360,134.096001,1.230449
6361,137.868003,1.230592
6362,137.448995,1.230734
6363,134.236005,1.230872
6364,136.820003,1.231013
6365,140.800999,1.231159
6366,139.543001,1.231303
6367,137.238996,1.231445
6368,136.471004,1.231586
6369,136.540999,1.231727
6370,135.352995,1.231867
6371,136.889998,1.232008
6372,133.117996,1.232146
6373,136.331000,1.232287
6374,138.496995,1.232430
6375,152.045002,1.232587
6376,135.423994,1.232727
6377,137.309005,1.232869
6378,135.841998,1.233009
6379,135.284005,1.233150
6380,132.768997,1.233287
6381,140.032993,1.233432
6382,135.353999,1.233572
6383,137.099007,1.233713
6384,137.727999,1.233855
6385,133.398004,1.233993
6386,137.377996,1.234134
6387,135.562994,1.234274
6388,139.404001,1.234417
6389,133.188005,1.234555
6390,136.331000,1.234696
6391,140.311997,1.234841
6392,136.331000,1.234982
6393,135.841998,1.235122
6394,134.305999,1.235261
6395,136.610994,1.235402
6396,136.610004,1.235543
6397,135.772003,1.235683
6398,134.096001,1.235822
6399,137.238996,1.235963
6400,135.701994,1.236104
6401,136.400995,1.236248
6402,135.562994,1.236388
6403,152.046006,1.236543
6404,138.496005,1.236686
6405,136.749994,1.236827
6406,138.496005,1.236970
6407,134.514994,1.237109
6408,140.032003,1.237254
6409,138.635005,1.237397
6410,136.749994,1.237538
6411,134.096001,1.237676
6412,135.353999,1.237816
6413,135.982002,1.237957
6414,137.448995,1.238099
6415,136.261006,1.238240
6416,135.492999,1.238378
6417,135.492999,1.238518
6418,137.727999,1.238660
6419,135.633003,1.238800
6420,133.467998,1.238937
6421,136.122006,1.239078
6422,136.471004,1.239219
6423,137.170005,1.239361
6424,133.396999,1.239499
6425,134.304995,1.239638
6426,136.051007,1.239778
6427,136.959003,1.239919
6428,136.959003,1.240060
6429,134.444999,1.240200
6430,137.658004,1.240341
6431,134.864997,1.240481
6432,155.607995,1.240640
6433,134.585003,1.240779
6434,143.384998,1.240969
6435,138.356001,1.241112
6436,138.635005,1.241255
6437,139.124997,1.241399
6438,134.375994,1.241538
6439,135.562994,1.241678
6440,137.169001,1.241819
6441,136.051007,1.241960
6442,135.492999,1.242099
6443,138.774994,1.242242
6444,138.496005,1.242385
6445,138.076997,1.242527
6446,136.750998,1.242669
6447,134.654998,1.242808
6448,137.937997,1.242949
6449,137.448005,1.243091
6450,138.356001,1.243234
6451,137.030001,1.243375
6452,137.169001,1.243517
6453,136.400995,1.243657
6454,135.492999,1.243797
6455,134.864997,1.243937
6456,135.562994,1.244076
6457,135.841998,1.244217
6458,138.914998,1.244360
6459,148.692998,1.244514
6460,138.914998,1.244657
6461,135.982002,1.244797
6462,136.889998,1.244939
6463,135.982002,1.245079
6464,132.978996,1.245216
6465,138.007003,1.245359
6466,135.773007,1.245500
6467,137.658004,1.245641
6468,135.492999,1.245781
6469,135.562994,1.245921
6470,134.096001,1.246060
6471,135.982002,1.246200
6472,138.566000,1.246343
6473,136.681003,1.246484
6474,138.147007,1.246627
6475,136.960007,1.246768
6476,135.982002,1.246908
6477,136.889998,1.247049
6478,136.889998,1.247191
6479,140.592005,1.247335
6480,137.518000,1.247476
6481,136.400995,1.247617
6482,136.331000,1.247758
6483,136.192000,1.247899
6484,136.540999,1.248039
6485,136.051996,1.248179
6486,134.165995,1.248318
6487,138.146002,1.248461
6488,152.324996,1.248618
6489,137.727999,1.248760
6490,133.466994,1.248898
6491,133.188005,1.249035
6492,135.912007,1.249176
6493,136.051996,1.249317
6494,138.007003,1.249459
6495,132.211004,1.249595
6496,136.400995,1.249736
6497,134.305999,1.249875
6498,133.398004,1.250013
6499,135.633003,1.250153
6500,133.606998,1.250291
6501,137.937997,1.250436
6502,134.864007,1.250575
6503,136.122006,1.250716
6504,135.213995,1.250856
6505,138.356001,1.250999
6506,135.492999,1.251139
6507,135.074006,1.251279
6508,134.514994,1.251418
6509,137.797993,1.251560
6510,135.982002,1.251701
6511,135.912007,1.251841
6512,136.261006,1.251981
6513,132.560002,1.252118
6514,136.960007,1.252259
6515,136.540999,1.252400
6516,154.141002,1.252559
6517,136.960007,1.252700
6518,137.797993,1.252842
6519,139.124997,1.252986
6520,135.423004,1.253125
6521,138.007003,1.253268
6522,137.309005,1.253410
6523,135.633003,1.253550
6524,137.658004,1.253692
6525,138.496005,1.253835
6526,133.466994,1.253973
6527,137.238996,1.254114
6528,136.051996,1.254255
6529,137.868003,1.254397
6530,133.887006,1.254536
6531,140.032993,1.254680
6532,138.357005,1.254822
6533,140.242002,1.254967
6534,138.635995,1.255111
6535,137.868003,1.255254
6536,141.290002,1.255400
6537,133.606998,1.255538
6538,137.377996,1.255680
6539,133.606998,1.255818
6540,136.889998,1.255960
6541,137.797993,1.256102
6542,135.841998,1.256242
6543,141.918004,1.256389
6544,151.486005,1.256543
6545,139.473996,1.256687
6546,139.124997,1.256831
6547,138.425996,1.256974
6548,134.864997,1.257113
6549,138.147007,1.257255
6550,138.286996,1.257398
6551,137.448995,1.257540
6552,133.676993,1.257678
6553,139.265001,1.257822
6554,137.238996,1.257963
6555,138.496995,1.258105
6556,139.055002,1.258249
6557,133.606998,1.258387
6558,139.265001,1.258531
6559,136.051996,1.258672
6560,136.400995,1.258812
6561,131.581997,1.258949
6562,139.473996,1.259092
6563,142.057994,1.259239
6564,137.658004,1.259381
6565,138.217001,1.259523
6566,135.144001,1.259663
6567,135.284005,1.259803
6568,135.562994,1.259943
6569,136.261006,1.260083
6570,134.795002,1.260222
6571,138.706004,1.260365
6572,147.785002,1.260517
6573,141.778000,1.260664
6574,135.352995,1.260804
6575,136.122006,1.260944
6576,136.679999,1.261084
6577,137.518000,1.261226
6578,138.217001,1.261368
6579,135.773007,1.261508
6580,136.051996,1.261648
6581,135.982002,1.261789
6582,135.284005,1.261929
6583,134.305999,1.262067
6584,136.471004,1.262208
6585,136.471004,1.262350
6586,137.658004,1.262492
6587,136.400995,1.262632
6588,136.051996,1.262773
6589,136.331000,1.262914
6590,135.631999,1.263054
6591,137.658004,1.263197
6592,132.699002,1.263333
6593,139.822994,1.263478
6594,135.772003,1.263619
6595,137.028997,1.263760
6596,135.982002,1.263901
6597,134.793998,1.264040
6598,144.432997,1.264230
6599,137.518000,1.264371
6600,150.230000,1.264527
6601,137.169001,1.264671
6602,137.519004,1.264813
6603,136.400995,1.264954
6604,136.192000,1.265095
6605,134.864007,1.265234
6606,135.492999,1.265375
6607,137.377996,1.265516
6608,137.238996,1.265657
6609,136.749994,1.265799
6610,135.562994,1.265939
6611,136.331000,1.266079
6612,136.539995,1.266220
6613,134.864997,1.266360
6614,140.311997,1.266504
6615,140.661999,1.266649
6616,137.169001,1.266790
6617,139.823998,1.266934
6618,137.937997,1.267078
6619,133.955997,1.267216
6620,142.268007,1.267363
6621,137.519004,1.267505
6622,136.749994,1.267647
6623,133.398004,1.267784
6624,136.889998,1.267926
6625,135.982002,1.268066
6626,135.562994,1.268206
6627,134.026996,1.268344
6628,137.727999,1.268486
6629,154.559995,1.268645
6630,136.471004,1.268786
6631,135.772003,1.268926
6632,136.261006,1.269067
6633,136.192000,1.269207
6634,136.471004,1.269348
6635,139.822994,1.269493
6636,133.677997,1.269631
6637,137.448005,1.269773
6638,134.724003,1.269912
6639,138.217001,1.270055
6640,136.610004,1.270195
6641,132.489004,1.270332
6642,138.496005,1.270476
6643,138.706004,1.270618
6644,138.496005,1.270761
6645,133.608002,1.270900
6646,140.032993,1.271044
6647,140.591001,1.271190
6648,166.293001,1.271361
6649,134.165995,1.271501
6650,137.727999,1.271643
6651,136.121002,1.271784
6652,137.379000,1.271926
6653,135.772003,1.272066
6654,136.540999,1.272205
6655,137.797993,1.272348
6656,138.147007,1.272490
6657,158.611001,1.272653
6658,134.514994,1.272793
6659,137.727999,1.272935
6660,135.841998,1.273075
6661,137.727999,1.273217
6662,138.007003,1.273360
6663,135.772003,1.273499
6664,137.519004,1.273641
6665,136.960007,1.273782
6666,136.960007,1.273923
6667,134.165995,1.274062
6668,136.610994,1.274202
6669,136.679999,1.274344
6670,138.078001,1.274487
6671,137.448005,1.274628
6672,134.585003,1.274766
6673,136.051996,1.274907
6674,140.731005,1.275052
6675,138.147007,1.275195
6676,134.444999,1.275333
6677,139.404001,1.275478
6678,136.261006,1.275618
6679,140.870994,1.275763
6680,134.795002,1.275902
6681,137.099996,1.276043
6682,134.934002,1.276183
6683,136.261006,1.276323
6684,137.309005,1.276466
6685,154.838999,1.276624
6686,137.377996,1.276766
6687,137.448005,1.276908
6688,136.400995,1.277049
6689,133.466994,1.277187
6690,137.309005,1.277328
6691,137.169001,1.277470
6692,137.518000,1.277612
6693,136.331000,1.277753
6694,133.676993,1.277891
6695,135.353999,1.278031
6696,139.544005,1.278175
6697,140.172997,1.278319
6698,137.727999,1.278460
6699,136.889998,1.278602
6700,137.309005,1.278744
6701,139.823998,1.278891
6702,135.003997,1.279030
6703,140.311997,1.279175
6704,141.708995,1.279320
6705,140.103002,1.279463
6706,137.448995,1.279606
6707,134.654998,1.279744
6708,137.238996,1.279886
6709,136.121002,1.280027
6710,136.960007,1.280168
6711,135.003997,1.280308
6712,139.544005,1.280452
6713,153.582005,1.280610
